datetimestamp,Unnamed: 0,AphA,Conn,Conn_WinTms,Hz,OutPFSet,OutPFSet_RmpTms,PF,PhVphA,Ris,St,StActCtl,VA,VAMax,VAr,VArMaxPct,VArPct_RmpTms,VRef,W,WH,WMaxLimPct,WMaxLimPct_RmpTms,DCV,DCA,DCW,day,hour,min,sec
2024-02-22 19:33:00,10.5,15.361681818181818,1.0,0.0,60.002272727272725,10.0,0.0,-100.0,239.02804545454546,655.35,4.0,0.0,3670.3995454545457,563.25,6.386363636363637,0.0,0.0,614.4,3670.3939545454546,82579577.81818181,100.0,0.0,369.76590909090913,10.159090909090908,3756.462727272727,3.0,13.0,33.0,46.18181818181818
2024-02-22 19:34:00,46.0,28.83808163265306,1.0,0.0,59.98210204081633,10.0,0.0,-100.0,241.0163469387755,655.35,4.0,0.0,6953.632612244898,563.25,16.748285714285714,0.0,0.0,614.4,6953.6122448979595,82579645.65985715,100.0,0.0,374.6061224489796,19.384285714285713,7263.272326530612,3.0,13.0,34.0,29.448979591836736
2024-02-22 19:35:00,95.0,28.050530612244895,1.0,0.0,59.99357142857143,10.0,0.0,-100.0,240.70746938775508,655.35,4.0,0.0,6756.296836734694,563.25,15.455795918367349,0.0,0.0,614.4,6756.278918367348,82579768.78910203,100.0,0.0,371.76938775510206,18.449591836734694,6859.6348775510205,3.0,13.0,35.0,29.163265306122447
2024-02-22 19:36:00,144.5,27.46828,1.0,0.0,60.00113999999999,10.0,0.0,-100.0,240.60598000000002,655.35,4.0,0.0,6609.2249600000005,563.25,15.47336,0.0,0.0,614.4,6609.206700000001,82579876.37334,100.0,0.0,370.283,18.285,6770.38638,3.0,13.0,36.0,29.56
2024-02-22 19:37:00,194.0,27.847632653061225,1.0,0.0,59.99563265306123,10.0,0.0,-100.0,240.55614285714287,655.35,4.0,0.0,6705.215306122449,563.25,15.489816326530612,0.0,0.0,614.4,6701.4217755102045,82579990.09522448,100.0,0.0,369.50612244897957,18.481428571428573,6830.164408163265,3.0,13.0,37.0,29.93877551020408
2024-02-22 19:38:00,243.0,27.735938775510203,1.0,0.0,59.99244897959184,10.0,0.0,-100.0,240.50069387755102,655.35,4.0,0.0,6670.739775510205,563.25,15.676897959183673,0.0,0.0,614.4,6670.721081632652,82580097.63265306,100.0,0.0,369.60510204081635,18.508979591836734,6840.990102040817,3.0,13.0,38.0,29.653061224489797
2024-02-22 19:39:00,284.0,26.885151515151517,1.0,0.0,59.978272727272724,10.0,0.0,-100.0,240.3090606060606,655.35,4.0,0.0,6462.815575757575,563.25,14.999969696969698,0.0,0.0,614.4,6462.798,82580190.54545455,100.0,0.0,368.18636363636364,17.914848484848488,6596.069939393939,3.0,13.0,39.0,19.606060606060606
